Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_1938_,1.1,8.316e-07,0.000e+00,2.441e-08,8.560e-07
_1816_,1.1,8.316e-07,0.000e+00,2.441e-08,8.560e-07
_2623_,1.1,8.316e-07,0.000e+00,2.441e-08,8.560e-07
_1813_,1.1,8.316e-07,0.000e+00,2.441e-08,8.560e-07
_1470_,1.1,7.361e-07,0.000e+00,1.148e-07,8.509e-07
_2692_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2480_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2023_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2561_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2345_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2850_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2541_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_1821_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2391_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2805_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_2693_,1.1,8.046e-07,0.000e+00,2.648e-08,8.310e-07
_1687_,1.1,7.381e-07,0.000e+00,8.809e-08,8.261e-07
_1534_,1.1,7.348e-07,0.000e+00,8.809e-08,8.229e-07
_1474_,1.1,7.054e-07,0.000e+00,7.262e-08,7.780e-07
_1702_,1.1,6.093e-07,0.000e+00,4.914e-08,6.585e-07
_1712_,1.1,6.091e-07,0.000e+00,4.914e-08,6.582e-07
_1415_,1.1,6.089e-07,0.000e+00,4.914e-08,6.580e-07
_1567_,1.1,6.086e-07,0.000e+00,4.914e-08,6.578e-07
_1566_,1.1,6.085e-07,0.000e+00,4.914e-08,6.577e-07
_1709_,1.1,6.085e-07,0.000e+00,4.914e-08,6.577e-07
_1561_,1.1,6.085e-07,0.000e+00,4.914e-08,6.576e-07
_2695_,1.1,6.030e-07,0.000e+00,4.211e-08,6.451e-07
_1456_,1.1,6.014e-07,0.000e+00,4.211e-08,6.435e-07
_1719_,1.1,6.145e-07,0.000e+00,2.621e-08,6.407e-07
_2267_,1.1,6.142e-07,0.000e+00,2.621e-08,6.404e-07
_2744_,1.1,6.137e-07,0.000e+00,2.621e-08,6.400e-07
_1766_,1.1,6.137e-07,0.000e+00,2.621e-08,6.400e-07
_2573_,1.1,6.135e-07,0.000e+00,2.621e-08,6.397e-07
_2290_,1.1,6.135e-07,0.000e+00,2.621e-08,6.397e-07
_2388_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2208_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2384_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_1741_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2760_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2517_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_1810_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2627_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2018_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_1995_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2111_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2615_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2240_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2701_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2643_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_2719_,1.1,6.108e-07,0.000e+00,2.621e-08,6.370e-07
_1949_,1.1,6.068e-07,0.000e+00,2.621e-08,6.330e-07
_2616_,1.1,6.068e-07,0.000e+00,2.621e-08,6.330e-07
_2685_,1.1,6.068e-07,0.000e+00,2.621e-08,6.330e-07
_2397_,1.1,6.048e-07,0.000e+00,2.621e-08,6.310e-07
_1956_,1.1,6.048e-07,0.000e+00,2.621e-08,6.310e-07
_2019_,1.1,6.048e-07,0.000e+00,2.621e-08,6.310e-07
_2751_,1.1,6.048e-07,0.000e+00,2.621e-08,6.310e-07
_2720_,1.1,6.048e-07,0.000e+00,2.621e-08,6.310e-07
_2209_,1.1,6.048e-07,0.000e+00,2.621e-08,6.310e-07
_2084_,1.1,5.825e-07,0.000e+00,3.825e-08,6.208e-07
_2421_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_1864_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_2597_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_2788_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_2371_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_2538_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_1963_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_2631_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_2718_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_2519_,1.1,5.815e-07,0.000e+00,3.825e-08,6.197e-07
_2380_,1.1,5.804e-07,0.000e+00,3.825e-08,6.187e-07
_1466_,1.1,5.812e-07,0.000e+00,3.479e-08,6.160e-07
_1475_,1.1,5.811e-07,0.000e+00,3.479e-08,6.159e-07
_1616_,1.1,5.810e-07,0.000e+00,3.479e-08,6.158e-07
_1522_,1.1,5.810e-07,0.000e+00,3.479e-08,6.158e-07
_1631_,1.1,5.810e-07,0.000e+00,3.479e-08,6.158e-07
_1843_,1.1,5.809e-07,0.000e+00,3.479e-08,6.157e-07
_2745_,1.1,5.805e-07,0.000e+00,3.479e-08,6.153e-07
_1460_,1.1,5.784e-07,0.000e+00,3.479e-08,6.132e-07
_2746_,1.1,5.773e-07,0.000e+00,3.479e-08,6.121e-07
_2270_,1.1,5.773e-07,0.000e+00,3.479e-08,6.121e-07
_1629_,1.1,5.692e-07,0.000e+00,4.240e-08,6.116e-07
_1447_,1.1,5.690e-07,0.000e+00,4.240e-08,6.114e-07
_1620_,1.1,5.683e-07,0.000e+00,4.240e-08,6.107e-07
_1628_,1.1,5.683e-07,0.000e+00,4.240e-08,6.107e-07
_1602_,1.1,5.683e-07,0.000e+00,4.240e-08,6.107e-07
_1603_,1.1,5.683e-07,0.000e+00,4.240e-08,6.107e-07
_1604_,1.1,5.682e-07,0.000e+00,4.240e-08,6.106e-07
_1606_,1.1,5.682e-07,0.000e+00,4.240e-08,6.106e-07
_2085_,1.1,5.675e-07,0.000e+00,4.240e-08,6.099e-07
_1613_,1.1,5.665e-07,0.000e+00,4.240e-08,6.089e-07
_1601_,1.1,5.640e-07,0.000e+00,4.240e-08,6.064e-07
_2086_,1.1,5.604e-07,0.000e+00,4.240e-08,6.028e-07
_2826_,1.1,5.551e-07,0.000e+00,4.240e-08,5.975e-07
_1916_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_1767_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_1986_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_1989_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_2035_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_2032_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_2051_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_2049_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_2052_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_1760_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_1991_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_2418_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_2161_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_1635_,1.1,5.691e-07,0.000e+00,1.810e-08,5.872e-07
_2419_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_1921_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_1934_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2323_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_1922_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
